row_index,Post ID,Category,llm_label,llm_confidence,llm_tactics,llm_rationale
1292,11748,pirated_software,illicit_not_scam,0.9,authority;trust_building,"Pirated software offered and delivered with claims of originality and speed, no clear manipulation or scam indicators present."
1293,11751,pirated_software,illicit_not_scam,0.9,authority,"Pirated software is offered and discussed with no scam indicators, only a claim of early release as authority tactic."
1294,11752,pirated_software,illicit_not_scam,0.9,,"Thread discusses pirated software with no evident manipulation or scam tactics, just rule enforcement and user requests."
1295,11754,pirated_software,unclear,0.8,,No clear manipulation tactics or scam indicators; conversation is vague and lacks transactional details.
1296,11755,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
1297,11758,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed without manipulation tactics or evidence of scam behavior in the thread.
1298,11759,pirated_software,illicit_not_scam,0.9,,Selling pirated software with no evident manipulation tactics or scam indicators in the thread.
1299,2293,pirated_software,unclear,0.9,urgency,Post shows urgency about software update but no illicit sales or manipulation tactics related to marketplace transactions.
1300,2295,pirated_software,illicit_not_scam,0.8,,No manipulation tactics or scam indicators; discussion about pirated software with no evidence of deception or pressure.
1301,2296,pirated_software,unclear,0.9,,"No clear offer, payment, or manipulation tactics present; mostly unclear or irrelevant comments without scam indicators."
1302,2299,pirated_software,illicit_not_scam,0.9,,No manipulation tactics or scam indicators present; conversation is unrelated comments on a pirated software post.
1303,2302,pirated_software,unclear,0.9,,The thread is incoherent with no clear manipulation tactics or scam indicators present.
1304,2304,pirated_software,unclear,0.9,,"No clear transaction, manipulation, or scam indicators present; only vague inquiries about software versions."
1305,2305,pirated_software,illicit_not_scam,0.9,,No manipulation tactics or scam indicators present; discussion appears casual around pirated software content sharing.
1306,2306,pirated_software,illicit_not_scam,0.8,,"Pirated software offered with no manipulation tactics or scam reports, just user comments about missing clickable links."
1307,2307,pirated_software,illicit_not_scam,0.9,urgency,"Pirated software links shared with urgency to keep them alive, no clear manipulation or scam behavior present."
1308,2308,pirated_software,illicit_not_scam,0.9,,Discussion about pirated software with no manipulation tactics or scam indicators present in the thread.
1309,2309,pirated_software,unclear,0.8,,No clear indication of scam or manipulation tactics; conversation is vague and lacks transactional details.
1310,2310,pirated_software,illicit_not_scam,0.8,,"Thread shows discussion of pirated software without manipulation tactics or scam indicators, consistent with illicit but delivered content."
1311,2311,pirated_software,illicit_not_scam,0.8,,"No manipulation tactics or scam indicators, just a pirated software update post with neutral community replies."
1312,2314,pirated_software,illicit_not_scam,0.9,,"Pirated wallpapers shared with download links and user discussion, no evident manipulation or scam tactics present."
1313,2316,pirated_software,illicit_not_scam,0.9,,Discussion about pirated software usage without signs of manipulation or scam tactics present.
1314,2321,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with technical issues but no manipulation tactics or scam evidence present.
1315,2323,pirated_software,illicit_not_scam,0.9,,Pirated software is sold and delivered as advertised with no evident manipulation tactics or complaints of non-delivery or deception.
1316,2325,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed with no evident manipulation or scam tactics present in the thread.
1317,2328,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed without evidence of deception or manipulation tactics indicating scam behavior.
1318,2330,pirated_software,illicit_not_scam,0.9,,Pirated software is delivered with instructions and no clear manipulation or scam tactics present in the conversation.
1319,2331,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed with no evidence of manipulation or scam tactics in the thread.
1320,2333,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed with no signs of manipulation or scam tactics in the thread.
1321,2334,pirated_software,illicit_not_scam,0.9,,Pirated software offered and downloaded with user complaints but no evidence of deception or manipulation tactics present.
1322,2339,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evidence of manipulation or scam tactics present in the thread.
1323,2340,pirated_software,illicit_not_scam,0.8,,Pirated software offered with no signs of manipulation or complaints indicating scam behavior in the thread.
1324,2341,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no signs of manipulation or scam tactics in replies.
1325,2348,pirated_software,illicit_not_scam,0.9,,Discussion of pirated themes with no manipulation tactics or scam indicators present in the thread.
1326,2349,pirated_software,illicit_not_scam,0.9,,"Pirated software shared with no signs of manipulation or scam tactics, just user inquiries and feedback."
1327,2350,pirated_software,illicit_not_scam,0.9,,Pirated software offered and acknowledged without signs of manipulation or scam tactics in replies.
1328,2351,pirated_software,illicit_not_scam,0.9,,Pirated software offered with download links and no evident manipulation or scam tactics present in the thread.
1329,2352,pirated_software,illicit_not_scam,0.9,,Discussion centers on pirated software sharing with no evident manipulation or scam tactics present in the thread.
1330,2354,pirated_software,illicit_not_scam,0.9,,"Pirated software is delivered with user instructions and troubleshooting, no clear manipulation or scam tactics detected."
1331,2355,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed with no signs of manipulation or scam tactics in the thread.
1332,2356,pirated_software,illicit_not_scam,0.8,,Discussion about pirated software with no manipulation tactics or scam indicators present in the thread.
1333,2358,pirated_software,illicit_not_scam,0.9,,Offering pirated software without manipulation tactics or evidence of scam behavior in replies.
1334,2360,pirated_software,illicit_not_scam,0.9,,Discussion of pirated software with no manipulation tactics or scam indicators present in the thread.
1335,2361,pirated_software,illicit_not_scam,0.9,,"Discussion about pirated software with no evident manipulation or scam tactics, just user comments and technical issues."
1336,2364,pirated_software,illicit_not_scam,0.9,,Pirated software offered with download links and no signs of manipulation or scam tactics in replies.
1337,2365,pirated_software,illicit_not_scam,0.95,,"Pirated software is offered and discussed without signs of manipulation or scam tactics, just normal user comments and questions."
1338,2367,pirated_software,illicit_not_scam,0.9,authority,Pirated software offered with claims of official status but no manipulation tactics or scam indicators present.
1339,2368,pirated_software,illicit_not_scam,0.9,authority;trust_building,Pirated software is offered and acknowledged as working with no signs of manipulation or scam tactics beyond claims of authority and trust.
1340,2371,pirated_software,illicit_not_scam,0.9,,"Pirated software offered and discussed with no evidence of manipulation or scam tactics, just normal illicit transaction conversation."
1341,2372,pirated_software,illicit_not_scam,0.9,,"Pirated software offered and discussed without manipulation tactics or scam indicators, consistent with illicit but delivered transactions."
1342,2374,pirated_software,illicit_not_scam,0.9,,"Discussion centers on pirated software use without manipulation or scam indicators, just sharing experiences and advice."
1343,2377,pirated_software,illicit_not_scam,0.9,,Pirated software offered with no manipulation tactics or scam indicators present in the thread.
1344,2378,pirated_software,illicit_not_scam,0.9,,Discussion about pirated software clients with no evidence of manipulation or scam tactics present.
1345,2383,pirated_software,illicit_not_scam,0.9,,"Discussion of pirated software with no evident manipulation or scam tactics, just user inquiries and advice."
1346,2385,pirated_software,illicit_not_scam,0.9,,Pirated software offered and presumably delivered without manipulation tactics or scam indicators in the thread.
1347,2386,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed with no evident manipulation or scam tactics present in the thread.
1348,2389,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no signs of manipulation or scam tactics present in the thread.
1349,2390,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and downloaded as advertised with no evident manipulation or scam tactics present.
1350,2391,pirated_software,illicit_not_scam,0.9,,"Pirated software is offered and discussed with no evident manipulation or scam tactics, just normal transaction instructions and user comments."
1351,2395,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
1352,2396,pirated_software,illicit_not_scam,0.9,,Pirated software offered with no evident manipulation tactics or complaints indicating scam behavior in the thread.
1353,2398,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed with no evident manipulation or scam tactics present in the thread.
1354,2399,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no signs of manipulation or scam tactics in the thread.
1355,2401,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no signs of manipulation or scam tactics present in the thread.
1356,2402,pirated_software,unclear,0.8,,No clear manipulation tactics or scam indicators present; conversation is fragmented and lacks sufficient context to classify.
1357,670,pirated_software,illicit_not_scam,0.8,,Discussion about pirated software with no manipulation tactics or scam indicators present in the thread.
1358,671,pirated_software,illicit_not_scam,0.9,,"Pirated software offered and discussed with no evidence of manipulation or scam tactics, just typical user feedback and installation issues."
1359,679,pirated_software,illicit_not_scam,0.8,,Pirated software offered with no evident manipulation tactics or complaints indicating scam behavior in the thread.
1360,695,pirated_software,illicit_not_scam,0.9,,Discussion centers on pirated software usage and technical issues without manipulation tactics or evidence of scam behavior.
1361,697,pirated_software,illicit_not_scam,0.9,,Pirated software offered with download links and no clear manipulation or scam indicators in replies.
1362,712,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no signs of manipulation or scam tactics present in the thread.
1363,714,pirated_software,illicit_not_scam,0.9,,"Pirated software offered and discussed with no evident manipulation or scam tactics, just technical issues and user queries."
1364,718,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no signs of manipulation or scam tactics in the thread.
1365,722,pirated_software,illicit_not_scam,0.9,,Pirated software offered with no evident manipulation tactics or complaints indicating scam or deception.
1366,724,pirated_software,illicit_not_scam,0.9,,Discussion about pirated software features with no manipulation tactics or scam indicators present.
1367,727,pirated_software,illicit_not_scam,0.9,,"Pirated software is shared with installation instructions and user troubleshooting, no evident manipulation or scam tactics detected."
1368,729,pirated_software,illicit_not_scam,0.9,,"Discussion about pirated software with no evident manipulation or scam tactics, just user technical feedback and questions."
1369,731,pirated_software,illicit_not_scam,0.9,,"Pirated software offered and discussed with no evident manipulation or scam tactics, just user troubleshooting and gratitude."
1370,733,pirated_software,illicit_not_scam,0.9,,"Pirated software shared with technical discussion, no manipulation tactics or scam indicators present in the thread."
1371,738,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no clear manipulation or scam tactics present in the thread.
1372,740,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed with no evident manipulation or scam tactics present in the thread.
1373,742,pirated_software,illicit_not_scam,0.9,authority;trust_building,Pirated software offered with claims of expertise but no clear manipulation or scam indicators present in the thread.
1374,744,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed with no signs of manipulation or scam tactics in the thread.
1375,748,pirated_software,illicit_not_scam,0.8,,Pirated software offered with download links and no evident manipulation or scam tactics present in the thread.
1376,750,pirated_software,illicit_not_scam,0.9,,"Pirated software offered with download and donation links, no manipulation tactics or scam indicators present."
1377,752,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no clear manipulation or scam tactics present in the thread.
1378,456,pirated_software,unclear,0.8,,No clear manipulation tactics or scam indicators present; conversation is vague and lacks transactional details.
1379,457,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no clear manipulation or scam tactics present in the thread.
1380,493,pirated_software,illicit_not_scam,0.9,,"Pirated software offered and downloaded as advertised, with user complaints about functionality but no manipulation or scam evidence."
1381,494,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no clear manipulation or scam tactics present in the thread.
1382,503,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no clear manipulation or scam indicators in the thread.
1383,504,pirated_software,illicit_not_scam,0.9,authority;trust_building,Pirated software is offered and discussed with no clear scam or manipulation beyond unverifiable authority and trust claims.
1384,509,pirated_software,illicit_not_scam,0.8,,"Thread involves pirated software with no evident manipulation tactics or scam indicators, just user requests and comments."
1385,524,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no clear manipulation or scam indicators present in the thread.
1386,526,pirated_software,illicit_not_scam,0.9,,"Pirated software offered with direct download and user confirmations, no evident manipulation tactics or scam indicators present."
1387,527,pirated_software,illicit_not_scam,0.85,authority,"Post claims ongoing work and expertise but no clear manipulation or scam, selling pirated software with delivery implied."
1388,530,pirated_software,illicit_not_scam,0.9,,"Pirated software offered with no evident manipulation tactics or scam indicators, just a normal illicit transaction."
1389,533,pirated_software,unclear,0.7,,No clear scam or manipulation tactics present; conversation is vague and lacks evidence of illicit delivery or deception.
1390,535,pirated_software,illicit_not_scam,0.9,,Offers pirated software with no evident manipulation tactics or scam indicators in the conversation.
1391,538,pirated_software,illicit_not_scam,0.8,,"Pirated software offered with no clear manipulation tactics or scam reports, only a user reporting to admins."
1392,539,pirated_software,illicit_not_scam,0.8,,Pirated software airdrop advertised with no clear manipulation or scam indicators in replies.
1393,540,pirated_software,unclear,0.7,,No clear scam or manipulation tactics present; replies suggest skepticism but no confirmed scam or illicit delivery.
1394,542,pirated_software,illicit_not_scam,0.9,,"Thread discusses pirated software updates with no clear manipulation or scam tactics, just user feedback and inquiries."
1395,543,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed with no evident manipulation or scam tactics present in the thread.
1396,545,pirated_software,illicit_not_scam,0.8,,The post promotes pirated software with no evident manipulation or scam tactics present in the conversation.
1397,3809,pirated_software,illicit_not_scam,0.9,,Post offers pirated software with no evident manipulation tactics or complaints indicating scam behavior.
1398,3810,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
1399,3814,pirated_software,illicit_not_scam,0.9,,Offers pirated software with no evident manipulation tactics or complaints indicating scam behavior.
1400,3815,pirated_software,illicit_not_scam,0.9,,Pirated software offered and acknowledged working with no signs of manipulation or scam tactics in the conversation.
1401,3821,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
1402,3822,pirated_software,illicit_not_scam,0.9,,Pirated software offered and acknowledged without signs of manipulation or scam tactics in the thread.
1403,3831,pirated_software,illicit_not_scam,0.9,,Pirated software offered with no evident manipulation tactics or scam indicators in the thread.
1404,3836,pirated_software,illicit_not_scam,0.9,,Pirated software offered and acknowledged without manipulation tactics or complaints indicating scam behavior.
1405,3854,pirated_software,illicit_not_scam,0.9,,Post offers pirated software with no evident manipulation tactics or complaints indicating scam behavior.
1406,3855,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no signs of manipulation or scam tactics present in the thread.
1407,3856,pirated_software,illicit_not_scam,0.9,,Discussion centers on pirated software mods with no evident manipulation or scam tactics present.
1408,3859,pirated_software,illicit_not_scam,0.9,,"Thread offers pirated software with no evident manipulation or scam tactics, just user requests for help or files."
1409,3861,pirated_software,illicit_not_scam,0.8,,"Thread requests pirated software with no signs of manipulation or scam tactics, indicating illicit but straightforward transactions."
1410,3864,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and presumably delivered without manipulation tactics or scam indicators in the thread.
1411,3866,pirated_software,illicit_not_scam,0.8,,"Offers pirated software with no evident manipulation or scam tactics, just user requests and unrelated ads."
1412,3868,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed without signs of manipulation or scam tactics in the thread.
1413,3869,pirated_software,illicit_not_scam,0.9,,No manipulation tactics or scam indicators present; conversation is birthday wishes around pirated software category.
1414,3871,pirated_software,illicit_not_scam,0.8,,"No manipulation tactics or scam indicators, just requests for pirated software tutorials and mods."
1415,3874,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no signs of manipulation or scam tactics in replies.
1416,3877,pirated_software,illicit_not_scam,0.8,,Post offers pirated software with no signs of manipulation or scam tactics in replies.
1417,3879,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no signs of manipulation or scam tactics present in the thread.
1418,3880,pirated_software,illicit_not_scam,0.9,,Pirated software offered and confirmed working with no manipulation tactics or scam indicators present in the thread.
1419,3893,pirated_software,illicit_not_scam,0.9,,"Pirated software is offered and delivered as described, with user complaints about ads but no manipulation or scam tactics present."
1420,3894,pirated_software,illicit_not_scam,0.9,,Pirated software offered with no signs of manipulation or scam tactics in the conversation.
1421,3895,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
1422,3896,pirated_software,illicit_not_scam,0.9,,"Thread discusses pirated software mods with no evident manipulation or scam tactics, just user requests and technical issues."
1423,3899,pirated_software,illicit_not_scam,0.9,,Post shares instructions for pirated software use with no evident manipulation or scam tactics present.
1424,3900,pirated_software,illicit_not_scam,0.9,,Pirated software offered with no evident manipulation tactics or complaints indicating scam behavior.
1425,3901,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and requested with no evident manipulation or scam tactics present in the thread.
1426,3902,pirated_software,illicit_not_scam,0.9,,Pirated software offered with no signs of manipulation or scam tactics in the conversation.
1427,3904,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no signs of manipulation or scam tactics present in the thread.
1428,3906,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed without manipulation tactics or evidence of scam behavior in the thread.
1429,3908,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evidence of manipulation or scam tactics present in the thread.
1430,3912,pirated_software,illicit_not_scam,0.9,,Pirated software is shared openly with no signs of manipulation or scam tactics in the conversation.
1431,3914,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no signs of manipulation or scam tactics present in the thread.
1432,3916,pirated_software,illicit_not_scam,0.9,,"The thread offers pirated software without signs of manipulation or scam tactics, and no complaints indicate non-delivery or deception."
1433,3919,pirated_software,illicit_not_scam,0.9,,The post offers pirated software with no signs of manipulation or scam tactics in the conversation.
1434,3920,pirated_software,illicit_not_scam,0.9,,"Post offers pirated software with no signs of manipulation or scam tactics, and replies show normal user inquiries and gratitude."
1435,3921,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
1436,3922,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no signs of manipulation or scam tactics present in the thread.
1437,3928,pirated_software,illicit_not_scam,0.9,authority,"Pirated software offered and delivered as advertised with authority claims, no manipulation tactics indicating scam present."
1438,3940,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no signs of manipulation or scam tactics present in the thread.
1439,3941,pirated_software,illicit_not_scam,0.9,,Pirated software offered and requested with no evident manipulation or scam tactics present in the conversation.
1440,3943,pirated_software,illicit_not_scam,0.9,authority;trust_building,"Pirated software offered with claims of creator and credit, no clear scam or manipulation beyond authority and trust-building language."
1441,3947,pirated_software,illicit_not_scam,0.9,,Thread offers pirated software with no evident manipulation tactics or complaints indicating scam behavior.
1442,3949,pirated_software,illicit_not_scam,0.9,,The thread offers pirated software with no evident manipulation tactics or complaints indicating scam behavior.
1443,3951,pirated_software,illicit_not_scam,0.9,,Pirated software shared with positive feedback and no signs of manipulation or scam tactics present.
1444,3953,pirated_software,unclear,0.9,,"No clear transaction, manipulation, or scam indicators present; only vague inquiries and moderation requests."
1445,3954,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed without evident manipulation tactics or scam indicators in the thread.
1446,3960,pirated_software,illicit_not_scam,0.9,,Pirated software offered and acknowledged without manipulation tactics or complaints indicating scam behavior.
1447,3962,pirated_software,illicit_not_scam,0.9,,The thread offers pirated software tutorials without manipulation tactics or evidence of scam behavior.
1448,3965,pirated_software,illicit_not_scam,0.9,,Pirated software offered with no manipulation tactics or scam indicators present in the thread.
1449,3967,pirated_software,illicit_not_scam,0.9,,"Pirated software offered and discussed without evident manipulation or scam tactics, indicating a straightforward illicit transaction."
1450,3970,pirated_software,illicit_not_scam,0.9,,Discussion centers on modding pirated software with no evidence of manipulation or scam tactics present.
1451,3973,pirated_software,illicit_not_scam,0.9,,"Thread offers pirated software tutorials with no evident manipulation or scam tactics, just normal illicit transaction discussion."
1452,3974,pirated_software,illicit_not_scam,0.9,,Discussion centers on modding pirated software with no evident manipulation or scam tactics present.
1453,3976,pirated_software,illicit_not_scam,0.9,,Discussion centers on pirated software sharing with no evident manipulation or scam tactics present.
1454,3977,pirated_software,illicit_not_scam,0.9,,Discussion about modding software with no evident manipulation or scam tactics present in the thread.
1455,3978,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed without signs of manipulation or scam tactics in the thread.
1456,3980,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
1457,3981,pirated_software,illicit_not_scam,0.9,,"Pirated software shared with instructions, no evident manipulation or scam tactics present in the conversation."
1458,3984,pirated_software,illicit_not_scam,0.9,,Thread discusses pirated software modding with no evident manipulation or scam tactics present.
1459,3986,pirated_software,illicit_not_scam,0.9,,Pirated software tutorial shared with no evident manipulation or scam tactics present in the conversation.
1460,5033,pirated_software,illicit_not_scam,0.9,urgency,"Illegal software license sold with limited-time offer but delivered and activated as promised, no clear manipulation beyond urgency claim."
1461,5086,pirated_software,unclear,0.8,,"No clear transaction or manipulation tactics present, only complaints about content copying without scam or illicit activity evidence."
1462,5138,pirated_software,illicit_not_scam,0.9,urgency,"Pirated software offered with time-limited free access, no clear manipulation beyond urgency, no scam evidence present."
1463,5338,pirated_software,illicit_not_scam,0.9,,"Offers pirated software giveaways with no evident manipulation or scam tactics, and commenters discuss channel activity without scam indicators."
1464,374,pirated_software,illicit_not_scam,0.9,,Pirated software offered with no evident manipulation tactics or complaints indicating scam behavior in the thread.
1465,378,pirated_software,illicit_not_scam,0.9,,"Pirated software offered with no evident manipulation tactics or scam indicators, and no complaints or warnings present."
1466,818,pirated_software,illicit_not_scam,0.9,,Pirated software shared openly with no signs of manipulation or scam tactics in the conversation.
1467,819,pirated_software,illicit_not_scam,0.9,,Post offers pirated software with no evident manipulation tactics or scam indicators; replies show normal user interaction without complaints.
1468,820,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evidence of manipulation or scam tactics present in the thread.
1469,822,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed without manipulation tactics or scam indicators in the thread.
1470,823,pirated_software,illicit_not_scam,0.9,authority,Pirated software offered and discussed with no evidence of deception or manipulation beyond authority claims in original post.
1471,824,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed without manipulation tactics or evidence of scam behavior in replies.
1472,825,pirated_software,illicit_not_scam,0.8,authority,"Pirated software offered with claims of premium features and insider release, no clear manipulation or scam evidence present."
1473,829,pirated_software,illicit_not_scam,0.9,authority,"Post offers pirated software with claims of release by a named group, no manipulation or scam indicators present in replies."
1474,830,pirated_software,illicit_not_scam,0.8,,Discussion of pirated software with no manipulation tactics or scam indicators present in the thread.
1475,833,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no signs of manipulation or scam tactics in the thread.
1476,839,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
1477,841,pirated_software,illicit_not_scam,0.9,authority,Pirated software is offered and seemingly delivered without manipulation tactics beyond claiming official release by @teamezra.
1478,843,pirated_software,illicit_not_scam,0.9,,Offers pirated software with no evident manipulation tactics or complaints indicating scam or deception.
1479,848,pirated_software,illicit_not_scam,0.8,,Thread shows pirated software discussion with no manipulation tactics or scam indicators present.
1480,850,pirated_software,unclear,0.9,,"No clear offer, scam indicators, or manipulation tactics present; replies are generic and unrelated to any transaction."
1481,852,pirated_software,illicit_not_scam,0.8,,Pirated software offered and confirmed working with no evident manipulation or scam tactics present in the conversation.
1482,854,pirated_software,illicit_not_scam,0.9,authority,"Offers pirated software with no evident manipulation or scam tactics, only claims of release by a named group."
1483,856,pirated_software,illicit_not_scam,0.8,,Thread shows requests for pirated software mods with no evidence of manipulation or scam tactics present.
1484,859,pirated_software,illicit_not_scam,0.9,authority,Pirated software is sold and delivered as advertised with claims of official mods but no clear manipulation or scam indicators.
1485,873,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no clear manipulation or scam tactics present in the thread.
1486,874,pirated_software,illicit_not_scam,0.9,,"Pirated IPTV software shared with no evident manipulation or scam tactics, consistent with illicit but delivered service."
1487,875,pirated_software,illicit_not_scam,0.8,,No manipulation tactics or scam indicators present; conversation appears normal for pirated software sales.
1488,876,pirated_software,illicit_not_scam,0.8,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
1489,878,pirated_software,illicit_not_scam,0.8,authority,Pirated software offered with claims of exclusivity but no clear manipulation or scam indicators present in replies.
1490,881,pirated_software,illicit_not_scam,0.9,,Pirated software bot offered for free with no manipulation tactics or scam indicators present in the conversation.
1491,885,pirated_software,illicit_not_scam,0.8,,Pirated software offered and discussed with no signs of manipulation or scam tactics in the thread.
1492,888,pirated_software,illicit_not_scam,0.9,authority,"Pirated software is offered and discussed without manipulation tactics or scam indicators, only a claim of release by a named source."
1493,890,pirated_software,unclear,0.8,,"No clear offer, transaction, or manipulation tactics present; conversation is mostly unrelated comments without scam indicators."
1494,891,pirated_software,illicit_not_scam,0.9,,Thread offers pirated software with no evident manipulation tactics or complaints indicating scam behavior.
1495,892,pirated_software,illicit_not_scam,0.9,authority,"Pirated software offered and discussed with no signs of manipulation or scam tactics, only authority claims via verified-like badges."
1496,894,pirated_software,illicit_not_scam,0.9,,"Pirated software offered and accessed as described, with no evident manipulation or complaints indicating scam behavior."
1497,895,pirated_software,unclear,0.9,,"No clear indication of scam, manipulation tactics, or illicit transaction in the unrelated and vague comments."
1498,897,pirated_software,illicit_not_scam,0.9,authority,"Pirated software is offered and discussed without signs of manipulation or scam tactics, only claims of exclusivity and release authority."
1499,898,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no signs of manipulation or complaints indicating scam behavior.
1500,900,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no clear manipulation or scam tactics present in the conversation.
1501,901,pirated_software,illicit_not_scam,0.9,authority,"Pirated software offered with claims of development and official channels, no evident manipulation or scam tactics present."
1502,902,pirated_software,illicit_not_scam,0.9,authority,Selling pirated software with claims of pro mod and official-like branding but no scam indicators or manipulation tactics present.
1503,903,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
1504,908,pirated_software,illicit_not_scam,0.8,,"Discussion about pirated software with no clear manipulation or scam tactics present, just user comments on issues and context."
1505,909,pirated_software,illicit_not_scam,0.9,authority,"Pirated software offered with claims of features and release group, no manipulation or scam indicators present."
1506,911,pirated_software,illicit_not_scam,0.9,,"Thread promotes pirated software with no evident manipulation tactics or scam indicators, just normal illicit product sharing."
1507,913,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evidence of manipulation or scam tactics present in the thread.
1508,915,pirated_software,illicit_not_scam,0.9,authority;trust_building,Pirated software offered and praised with unverifiable vouches but no clear scam or manipulation beyond normal illicit sale.
1509,918,pirated_software,illicit_not_scam,0.9,authority;trust_building,"Pirated software offered with authority and trust-building claims, no evidence of manipulation or scam behavior in replies."
1510,920,pirated_software,illicit_not_scam,0.9,authority,"Pirated software offered with claims of features and exclusive access, no manipulation tactics beyond authority claims detected."
1511,922,pirated_software,illicit_not_scam,0.9,,"Thread shows requests and praise for mods without manipulation or scam indicators, consistent with illicit but delivered pirated software."
1512,923,pirated_software,illicit_not_scam,0.9,authority,"Pirated software offered with claims of exclusivity and verified source, no manipulation or scam evidence in replies."
1513,924,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no signs of manipulation or scam tactics present in the thread.
1514,925,pirated_software,illicit_not_scam,0.8,,Pirated software offered with no evident manipulation or complaints indicating scam or pressure tactics.
1515,926,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
1516,927,pirated_software,illicit_not_scam,0.9,,Pirated software offered with no manipulation tactics or complaints indicating scam or deception.
1517,928,pirated_software,unclear,0.8,,No clear scam or manipulation tactics present; only a brief mention of pirated software and unrelated comments.
1518,929,pirated_software,illicit_not_scam,0.9,,"Pirated software offered and discussed with no evident manipulation or scam tactics, just normal transaction and user feedback."
1519,930,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
1520,932,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
1521,933,pirated_software,illicit_not_scam,0.9,authority;trust_building,"Pirated software is offered and discussed with no clear scam signs, but uses authority claims and trust-building language."
